SubjectAssgn,GenID,ExpAssgn,Vowel,Item,ItemType,RespNum,RespNum2,absRT,logAbsRT
a-u-subject-3,Subject3-subj6,a-u,a,a-23-4,diff,1,100,637.2,2.804275767
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,0,0,1292.61,3.111467511
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,0,0,1391.87,3.143598674
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,0,0,1214.58,3.084426125
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,0,0,1029.57,3.012655879
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,0,0,592.58,2.77274699
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,0,0,507.14,2.705127866
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,0,0,1623.47,3.210444268
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,0,0,1419.35,3.152089502
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,0,0,1025.9,3.01110503
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,794.4,2.900039235
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,726.92,2.861486618
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,581.33,2.764422736
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,432.15,2.635634517
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,788.89,2.897016451
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,578.15,2.76204053
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,484.73,2.685499899
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,433.95,2.637439693
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,625.16,2.795991183
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,778.3,2.89114703
a-u-subject-3,Subject3-subj6,a-u,a,a-23-square,diff,1,100,750.08,2.875107586
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,597.62,2.776425123
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,719.62,2.857103225
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,574.94,2.759622525
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,932.88,2.969825782
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,465.2,2.667639706
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,656.19,2.817029608
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,491.38,2.691417476
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,853.3,2.931101746
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,556.04,2.745106035
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,559.61,2.747885467
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,714.04,2.853722541
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,581.21,2.764333078
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,334.22,2.524032435
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,552.35,2.742214358
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,508.48,2.706273876
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,737.69,2.867873896
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,772.13,2.887690427
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,730.18,2.863429933
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,677.81,2.831107972
a-u-subject-3,Subject3-subj6,a-u,a,a-2-square,diff,0,0,1323.32,3.121664876
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,1308.6,3.116806916
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,1,100,788.49,2.89679619
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,1149.94,3.060675181
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,771.9,2.887561041
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,2000,3.301029996
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,2000,3.301029996
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,1594.39,3.202594562
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,1,100,718.12,2.856197022
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,789.4,2.897297122
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,961.1,2.982768577
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,1374.38,3.138106827
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,1137.07,3.055787201
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,1106.08,3.04378654
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,713.11,2.853156527
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,664.31,2.82237079
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,0,0,1241.37,3.093901246
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,1,100,503.1,2.701654317
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,1,100,725.48,2.860625444
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,1,100,636.45,2.803764291
a-u-subject-3,Subject3-subj6,a-u,a,a-4-2,diff,1,100,694.39,2.841603458
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,602.43,2.779906591
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,673.4,2.828273112
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,876.61,2.942806421
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,460.26,2.663003233
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,666.95,2.824093277
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,971,2.98721923
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,694.39,2.841603458
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,602.11,2.77967584
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,449.79,2.653009796
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,424.94,2.628327614
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,883.62,2.946265537
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,521.61,2.717345909
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,1006.82,3.002951834
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,779.46,2.891793833
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,661.27,2.82037882
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,769.48,2.886197336
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,780.94,2.892617668
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,638.34,2.805052059
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,715.17,2.854409288
a-u-subject-3,Subject3-subj6,a-u,a,a-4-4,same,1,100,1100.86,3.041732092
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,1028.54,3.012221186
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,1875.71,3.273165694
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,1608.58,3.206442665
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,0,0,2000,3.301029996
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,0,0,745.08,2.872202906
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,0,0,1900.69,3.27891129
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,0,0,1364.75,3.135053103
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,0,0,1836.84,3.264071328
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,0,0,1652.07,3.218028445
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,852.99,2.93094394
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,692.74,2.840570265
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,757.52,2.879394104
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,699.45,2.844756675
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,469.59,2.67171884
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,891.69,2.950213896
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,0,0,1652.13,3.218044217
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,850.15,2.929495559
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,914.52,2.961193208
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,703.16,2.847054157
a-u-subject-3,Subject3-subj6,a-u,a,a-4-square,diff,1,100,1323.7,3.121789569
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,1134.21,3.054693472
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,1226.34,3.088610894
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,544.08,2.735662762
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,475.88,2.677497453
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,495.59,2.695122535
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,469.02,2.671191362
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,1667.9,3.222170009
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,485.66,2.686332336
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,543.29,2.735031711
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,552.59,2.742403021
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,1155.25,3.062675977
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,677.39,2.830838781
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,605.11,2.78183433
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,560.08,2.748250065
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,719.31,2.856916098
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,614.27,2.788359306
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,585.55,2.767563985
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,734.7,2.86611004
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,440.69,2.644133196
a-u-subject-3,Subject3-subj6,a-u,a,a-square-square,same,1,100,646.89,2.810830438
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,1849.32,3.267012066
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,623.49,2.794829492
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,1289.28,3.110347246
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,794.56,2.900126698
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,717.08,2.85556761
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,551.59,2.741616384
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,726.04,2.860960548
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,441.66,2.645088068
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,512.51,2.709702344
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,981.14,2.991730982
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,472.98,2.674842777
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,547,2.737987326
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,1553.22,3.191232974
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,447.32,2.650618316
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,487.42,2.687903345
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,1674.54,3.223895526
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,424.95,2.628337834
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,1025.59,3.010973778
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,551.08,2.74121465
a-u-subject-3,Subject3-subj6,a-u,u,u-2-2,same,1,100,448.82,2.652072201
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,918.83,2.963235167
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,751.29,2.875807608
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,684.37,2.835290964
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,699.67,2.844893253
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,750.15,2.875148114
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,617.33,2.790517383
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,831.07,2.919637605
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,776.55,2.890169424
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,630.32,2.799561087
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,742.63,2.870772489
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,0,0,1320.49,3.120735117
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,414.67,2.617702617
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,563.59,2.750963279
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,608.94,2.784574503
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,508.33,2.706145741
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,510.45,2.707953208
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,570.47,2.756232811
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,562.07,2.749790406
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,556.59,2.745535399
a-u-subject-3,Subject3-subj6,a-u,u,u-23-2,diff,1,100,586.19,2.768038405
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,689.69,2.838653929
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,622.54,2.794167261
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,1164.31,3.066068628
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,688.8,2.838093138
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,792.4,2.898944467
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,1047.41,3.020116716
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,858.14,2.933558146
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,744.9,2.872097974
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,617.54,2.790665093
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,505.48,2.703703977
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,613.93,2.788118856
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,598.24,2.776875448
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,774.04,2.888763404
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,489.83,2.69004538
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,455.17,2.65817363
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,809.09,2.907996834
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,820.72,2.914195017
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,759.8,2.880699289
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,458.66,2.661490867
a-u-subject-3,Subject3-subj6,a-u,u,u-23-23,same,1,100,1343.78,3.128328173
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,0,0,904.88,2.956590989
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,851.44,2.930154049
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,994.73,2.997705216
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,838.77,2.923642889
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,672.5,2.827692289
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,581.55,2.76458706
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,625.54,2.796255086
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,0,0,1046.12,3.019581505
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,0,0,727.14,2.861618036
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,0,0,1935.67,3.286831319
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,854.16,2.93153923
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,1248.09,3.096245904
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,1617.6,3.208871138
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,670.1,2.826139618
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,624.55,2.795567213
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,797.74,2.901861369
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,1807.24,3.25701583
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,595.79,2.77509321
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,920.34,2.963948298
a-u-subject-3,Subject3-subj6,a-u,u,u-23-4,diff,1,100,753.19,2.876904545
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,760.74,2.881236252
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,801.07,2.903670468
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,1198.28,3.078558311
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,744.92,2.872109635
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,762.42,2.88219428
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,659.91,2.81948471
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,612.33,2.786985537
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,633.07,2.801451734
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,615.87,2.789489049
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,628.32,2.798180884
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,659.77,2.819392564
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,1350.97,3.130645705
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,699.67,2.844893253
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,961.17,2.982800207
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,910.81,2.95942779
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,885.82,2.947345482
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,588.17,2.769502869
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,769.83,2.886394831
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,569.02,2.755127531
a-u-subject-3,Subject3-subj6,a-u,u,u-23-square,diff,1,100,634.55,2.802465848
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,1,100,1125.91,3.051503676
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,847.03,2.927898792
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,875.64,2.942325592
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,541.42,2.733534295
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,499.08,2.698170166
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,539.35,2.731870683
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,570.92,2.756575257
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,1080.47,3.033612713
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,1352.82,3.131240015
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,1,100,1126.81,3.051850693
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,548.04,2.738812258
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,710.05,2.851288932
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,470.38,2.672448848
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,1,100,1302.36,3.114731049
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,979.07,2.990813743
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,1150.26,3.060796018
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,916.42,2.962094559
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,654.54,2.815936192
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,814.58,2.910933743
a-u-subject-3,Subject3-subj6,a-u,u,u-2-square,diff,0,0,601.89,2.779517128
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,755.6,2.878291949
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,727.19,2.861647898
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,717.46,2.855797693
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,672.53,2.827711662
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,857.47,2.933218934
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,741.46,2.870087727
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,585.87,2.76780126
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,740.73,2.869659934
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,649.94,2.812873266
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,599.71,2.777941291
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,1654.33,3.218622145
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,1865.1,3.270702122
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,1601.26,3.204461855
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,615.84,2.789467894
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,697.34,2.843444577
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,562.25,2.749929464
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,548.76,2.739382447
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,590,2.770852012
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,1,100,481.92,2.68297495
a-u-subject-3,Subject3-subj6,a-u,u,u-4-2,diff,0,0,1139.41,3.056680027
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,0,0,2000,3.301029996
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,739.31,2.868826581
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,1128.66,3.052563134
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,663.46,2.821814744
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,586.07,2.767949491
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,618,2.790988475
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,422.38,2.625703346
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,513.15,2.710244333
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,762.38,2.882171495
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,459.55,2.66233277
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,833.91,2.921119182
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,624.56,2.795574166
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,456.09,2.65905055
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,1185.98,3.074077365
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,606.65,2.782938202
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,493,2.692846919
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,521.74,2.717454134
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,574.76,2.759486536
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,600.09,2.77821639
a-u-subject-3,Subject3-subj6,a-u,u,u-4-4,same,1,100,635.6,2.803183889
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,732.98,2.865092125
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,570.02,2.755890094
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,639.82,2.806057811
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,610.35,2.785578949
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,715.51,2.854615708
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,1869.22,3.271660419
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,1108.3,3.044657333
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,533.23,2.726914575
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,0,0,2000,3.301029996
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,735.63,2.866659432
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,730.24,2.863465618
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,497.17,2.696504915
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,627.71,2.797759047
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,818.97,2.913267993
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,639.64,2.805935615
a-u-subject-3,Subject3-subj6,a-u,u,u-4-square,diff,1,100,524.46,2.719712371
